dispatchID,messageTime,passengerID,requestID,routeIDs,pickupStationName,dropoffStationName,reserveType,onboardingTime,dropoffTime,linkIDs,pickupStationID,dropoffStationID,tripID,operationID,vehicleID
D8b39e3b9d,1746758702044,617,req-2736,[2025050900050],No Station Name,No Station Name,2,202505091153,202505091157,"[""L413001760"", ""L413003850"", ""L413005200"", ""L413005180"", ""L413003840"", ""L413002370"", ""L413002340"", ""L413002330"", ""L413004770"", ""L413002290"", ""L413002270"", ""L413004800"", ""L413004840"", ""L413004820""]",S413000320,S413001630,T8bfe0be8c,202505090007,TW_000000002
D8b4a0654c,1749866410521,615,req-4014,[2025061500023],No Station Name,공정거래위원회,1,202506151100,202506151103,"[""L413003850"", ""L413005200"", ""L413005180"", ""L413003840"", ""L413002370"", ""L413001270"", ""L413004910"", ""L413001280"", ""L413001310"", ""L413001330"", ""L413004890""]",S413000400,S413001010,T9a0d0f15a,202506150002,TW_000000003
D8b4d012f9,1749861188711,824,req-3999,[2025061500011],No Station Name,No Station Name,1,202506151630,202506151635,"[""L186002470"", ""L186002290"", ""L186000770"", ""L186000780"", ""L186002810"", ""L186002800"", ""L186002740"", ""L186001030"", ""L186002330"", ""L186001040"", ""L186000740"", ""L186002180"", ""L186002200"", ""L186002190"", ""L186000210"", ""L186000510"", ""L186000010"", ""L186000020""]",S186001390,S186000740,T4370b23f4,202506150002,TW_000000008
D8b4fc1707,1745922728990,591,req-1445,[2025042900053],No Station Name,No Station Name,2,202504291939,202504291943,"[""L413000670"", ""L413004750"", ""L413000700"", ""L413000010"", ""L413003410""]",S413000600,S413000370,Te10314c8a,202504290007,TW_000000003
D8b58e4baa,1748042658869,532,req-4778,[2025052400050],No Station Name,No Station Name,2,202505240830,202505240840,"[""L186001120"", ""L186001110"", ""L186002570"", ""L186001960"", ""L186002440"", ""L186002730"", ""L186001230"", ""L186001170"", ""L186001100"", ""L186001900"", ""L186001890"", ""L186001880"", ""L186002410"", ""L186002400"", ""L186001140"", ""L186000970"", ""L186001800"", ""L186002380"", ""L186002220"", ""L186001790"", ""L186001780"", ""L186001770"", ""L186001760"", ""L186001750"", ""L186001740"", ""L186002360"", ""L186000010"", ""L186000020"", ""L186001730"", ""L186001720"", ""L186002210"", ""L186000030"", ""L186000040"", ""L186002340"", ""L186002690"", ""L186002680"", ""L186002320"", ""L186002790"", ""L186000050"", ""L186002820"", ""L186002310"", ""L186001710"", ""L186002300"", ""L186002480"", ""L186002500"", ""L186002760"", ""L186000360"", ""L186003240"", ""L186003250"", ""L186000170""]",S186000840,S186001190,Ta8c8079d7,202505240006,TW_000000011
D8bb6acf3d,1752973325655,140,req-7875,[2025072100014],No Station Name,No Station Name,1,202507211500,202507211506,"[""L186002720"", ""L186000670"", ""L186002140"", ""L186002110"", ""L186000450"", ""L186000460"", ""L186001020"", ""L186000990"", ""L186002270""]",S186000980,S186000200,Tb3b064f43,202507210003,TW_000000011
D8beacb3d1,1750302067262,651,req-4697,[2025062000017],No Station Name,No Station Name,1,202506202030,202506202042,"[""L186000850"", ""L186000860"", ""L186000260"", ""L186002240"", ""L186002250"", ""L186000270"", ""L186000630"", ""L186000640"", ""L186003230"", ""L186003220"", ""L186000380"", ""L186000390"", ""L186000980"", ""L186002160"", ""L186003540"", ""L186000200"", ""L186002490"", ""L186002470"", ""L186002290"", ""L186000770"", ""L186000780"", ""L186002810"", ""L186002800"", ""L186002740"", ""L186001030"", ""L186002330"", ""L186001040"", ""L186000740"", ""L186002180"", ""L186002200"", ""L186002190"", ""L186000210"", ""L186000960"", ""L186002350"", ""L186001460"", ""L186001440"", ""L186002370"", ""L186001820"", ""L186001810"", ""L186001540""]",S186001070,S186000480,Tf869a2a7a,202506200003,TW_000000008
D8bf02d0f2,1750986969955,208,req-5784,[2025062800017],No Station Name,No Station Name,1,202506281630,202506281639,"[""L186001340"", ""L186001370"", ""L186001950"", ""L186002560"", ""L186002570"", ""L186001960"", ""L186002440"", ""L186002730"", ""L186001230"", ""L186001170"", ""L186001100"", ""L186001900"", ""L186001890"", ""L186001880"", ""L186002410"", ""L186002400"", ""L186001140"", ""L186000970"", ""L186001800"", ""L186002380"", ""L186002220"", ""L186001790"", ""L186001780"", ""L186001770"", ""L186001760"", ""L186001750"", ""L186001740"", ""L186002360"", ""L186000010"", ""L186000020"", ""L186001730"", ""L186001720"", ""L186002210"", ""L186000030"", ""L186000040"", ""L186002340"", ""L186002690"", ""L186002680"", ""L186002320"", ""L186002790"", ""L186000050"", ""L186000660"", ""L186002800"", ""L186002740"", ""L186001030"", ""L186002330""]",S186000340,S186000080,Tea8eea5bd,202506280004,TW_000000008
D8c0e486e1,1746242766392,336,req-1926,[2025050400029],공정거래위원회,No Station Name,1,202505042030,202505042035,"[""L413004880"", ""L413001320"", ""L413004870"", ""L413001300"", ""L413001290"", ""L413001260"", ""L413004900"", ""L413002330"", ""L413004770"", ""L413002290"", ""L413002270"", ""L413004800"", ""L413004840"", ""L413004820"", ""L413001000"", ""L413001030"", ""L413003820"", ""L413001050"", ""L413000450"", ""L413003930"", ""L413004120"", ""L413000320"", ""L413001970"", ""L413001960"", ""L413004080"", ""L413004020"", ""L413004060"", ""L413004040"", ""L413004010"", ""L413001940"", ""L413001920"", ""L413001910""]",S413001040,S413000190,Tb8fead87f,202505040003,TW_000000002
D8c0f4772a,1745387109551,830,req-0580,[2025042400065],No Station Name,No Station Name,1,202504241900,202504241907,"[""L186001900"", ""L186001890"", ""L186001880"", ""L186002410"", ""L186002400"", ""L186001140"", ""L186000970"", ""L186001800"", ""L186002380"", ""L186002220"", ""L186001790"", ""L186001780"", ""L186001770"", ""L186001760"", ""L186001750"", ""L186001740"", ""L186002360"", ""L186000010"", ""L186000020"", ""L186001730"", ""L186001720"", ""L186002210"", ""L186000030"", ""L186000040"", ""L186002340"", ""L186002690"", ""L186002680"", ""L186002320"", ""L186002790"", ""L186000050"", ""L186000660"", ""L186002800"", ""L186002740"", ""L186001030"", ""L186002330"", ""L186001040"", ""L186000740"", ""L186002180""]",S186000560,S186000910,T8ec0836de,202504240013,TW_000000010
D8c948a1b3,1745190063938,930,req-0234,[2025042200002],반석역,No Station Name,1,202504221000,202504221006,"[""L186002770"", ""L186001840"", ""L186001830"", ""L186001860"", ""L186001870"", ""L186002420"", ""L186001510"", ""L186001570"", ""L186001580"", ""L186001930"", ""L186002430"", ""L186001340"", ""L186001370"", ""L186001950"", ""L186002560"", ""L186002570"", ""L186001960"", ""L186002440""]",S186000300,S186000410,T32def7d35,202504220001,TW_000000007
D8cb8ecc41,1746591966042,953,req-2492,[2025050700044],No Station Name,No Station Name,2,202505071333,202505071344,"[""L186001440"", ""L186002370"", ""L186001820"", ""L186001810"", ""L186001540"", ""L186001430"", ""L186001850"", ""L186002390"", ""L186002770"", ""L186001840"", ""L186001830"", ""L186001860"", ""L186001870"", ""L186002420"", ""L186001510"", ""L186001180"", ""L186001170"", ""L186001100"", ""L186001900"", ""L186001890"", ""L186001880"", ""L186002410"", ""L186002400"", ""L186001140"", ""L186000970"", ""L186001800"", ""L186002380"", ""L186002220"", ""L186001790"", ""L186001780"", ""L186001770"", ""L186001760"", ""L186001750"", ""L186001740"", ""L186002360"", ""L186000010"", ""L186000020"", ""L186001730"", ""L186001720"", ""L186002210"", ""L186000030"", ""L186000040"", ""L186002340"", ""L186002690"", ""L186002680"", ""L186002320"", ""L186002790"", ""L186000050"", ""L186002820"", ""L186002310"", ""L186001710"", ""L186002300"", ""L186002480"", ""L186002500"", ""L186002760"", ""L186000360"", ""L186003240"", ""L186003150"", ""L186003560"", ""L186003180"", ""L186003170"", ""L186003190"", ""L186003470"", ""L186003810"", ""L186003450"", ""L186003480"", ""L186002970"", ""L186003130""]",S186000370,S186001400,Tda770f754,202505070005,TW_000000011
D8cfb82a8a,1747792685583,408,req-4393,[2025052200017],No Station Name,No Station Name,1,202505221300,202505221302,"[""L413000460"", ""L413000970"", ""L413000590"", ""L413005110"", ""L413000930"", ""L413005090"", ""L413000920"", ""L413000870"", ""L413000910"", ""L413000940"", ""L413005100"", ""L413000950"", ""L413000960""]",S413001630,S413001620,T14b6dbd2b,202505220002,TW_000000002
D8d050cd9b,1748044022190,165,req-4782,[2025052500005],No Station Name,정부세종청사 북측,1,202505252000,202505252008,"[""L413002520"", ""L413002510"", ""L413004640"", ""L413002490"", ""L413004650"", ""L413004670"", ""L413004690"", ""L413004710"", ""L413002950"", ""L413003080"", ""L413003260"", ""L413002850"", ""L413003250"", ""L413001510"", ""L413002970"", ""L413003240"", ""L413003230"", ""L413003220"", ""L413001530"", ""L413002980"", ""L413003110"", ""L413002880"", ""L413003120"", ""L413001540"", ""L413002990""]",S413000880,S413001230,T3caa90787,202505250001,TW_000000005
D8d20079d4,1750640641658,672,req-5236,[2025062400023],국립세종도서관,No Station Name,1,202506241300,202506241302,"[""L413003410"", ""L413004540"", ""L413004550"", ""L413004560"", ""L413004570"", ""L413003600"", ""L413003580"", ""L413004590"", ""L413003570"", ""L413004620"", ""L413003520""]",S413000670,S413001670,T55e32dc21,202506240002,TW_000000003
D8d357da04,1747873082468,120,req-4509,[2025052300017],No Station Name,No Station Name,1,202505232100,202505232103,"[""L413000670"", ""L413004750"", ""L413000700"", ""L413000690"", ""L413001180"", ""L413004980"", ""L413001200"", ""L413005010"", ""L413004960"", ""L413001220"", ""L413004940"", ""L413000660"", ""L413004920""]",S413000610,S413000540,Tf4bb82250,202505230002,TW_000000002
D8d3e2221a,1748311141276,155,req-2671,[2025052800026],No Station Name,No Station Name,1,202505281630,202505281638,"[""L186002140"", ""L186002110"", ""L186000450"", ""L186000460"", ""L186001020"", ""L186000990"", ""L186002270"", ""L186001010"", ""L186000200"", ""L186002490"", ""L186002470"", ""L186002290"", ""L186000770"", ""L186000780"", ""L186002810"", ""L186002800"", ""L186002740""]",S186000880,S186000210,Tbd4eb58f7,202505280001,TW_000000008
D8d60b08c7,1748993050430,939,req-3276,[2025060500005],No Station Name,No Station Name,1,202506051100,202506051107,"[""L413002460"", ""L413002450"", ""L413000680"", ""L413000170"", ""L413005030"", ""L413001150"", ""L413001140"", ""L413001080"", ""L413001070""]",S413000660,S413000890,Tf0e83366f,202506050001,TW_000000005
D8d62ded0b,1748847362534,162,req-3078,[2025060200029],No Station Name,No Station Name,2,202506021604,202506021607,"[""L413003460"", ""L413003480"", ""L413004450"", ""L413003730"", ""L413004470"", ""L413003710"", ""L413003690"", ""L413004490"", ""L413003670"", ""L413004510"", ""L413003510"", ""L413003410"", ""L413004540"", ""L413004550"", ""L413004560"", ""L413004570"", ""L413003600"", ""L413003580"", ""L413004590""]",S413000280,S413000380,T7a89fb060,202506020004,TW_000000003
D8d7a835f1,1750123447989,333,req-4409,[2025061800020],No Station Name,No Station Name,1,202506181500,202506181504,"[""L413002180"", ""L413002200"", ""L413002220"", ""L413002240"", ""L413002250"", ""L413004810"", ""L413004830"", ""L413004790"", ""L413002260"", ""L413002280"", ""L413002300"", ""L413002310"", ""L413002320"", ""L413002350"", ""L413004780"", ""L413001250"", ""L413004930"", ""L413000650"", ""L413001240"", ""L413001230"", ""L413004950"", ""L413001210"", ""L413004970"", ""L413001190"", ""L413005000"", ""L413004990""]",S413000480,S413000690,T4c79a63c8,202506180001,TW_000000001
D8d8dccb09,1747185605385,811,req-3412,[2025051400044],No Station Name,No Station Name,2,202505141034,202505141038,"[""L186000900"", ""L186002630"", ""L186000350"", ""L186000080"", ""L186000090"", ""L186002600"", ""L186000100"", ""L186002720"", ""L186000670"", ""L186002140"", ""L186002110"", ""L186000450"", ""L186000680""]",S186001150,S186000490,Td08080aa5,202505140006,TW_000000011
D8db178202,1751084298669,733,req-5964,[2025062800044],No Station Name,No Station Name,2,202506281328,202506281331,"[""L413004300"", ""L413004310"", ""L413002030"", ""L413002050"", ""L413004340"", ""L413002070"", ""L413004360"", ""L413002090"", ""L413001780""]",S413000060,S413000090,T7256d6703,202506280005,TW_000000003
D8dbebdc71,1750818188623,522,req-5517,[2025062600017],No Station Name,No Station Name,1,202506261130,202506261133,"[""L413004300"", ""L413004310"", ""L413002030"", ""L413002050"", ""L413004340"", ""L413002070"", ""L413004360"", ""L413002090"", ""L413001780"", ""L413004370"", ""L413004390"", ""L413003760"", ""L413004410"", ""L413004430"", ""L413003790""]",S413000070,S413000280,T04e3c37f6,202506260001,TW_000000003
D8ddac0937,1747526941633,407,req-3962,[2025051900011],No Station Name,No Station Name,1,202505191400,202505191406,"[""L413004100"", ""L413001060"", ""L413000440"", ""L413000990"", ""L413000460"", ""L413000970"", ""L413000590"", ""L413005110"", ""L413000930"", ""L413005090"", ""L413000920"", ""L413000900"", ""L413005080"", ""L413000850"", ""L413005050"", ""L413000610"", ""L413000630"", ""L413000640"", ""L413004730"", ""L413000670"", ""L413004750"", ""L413000170"", ""L413005030"", ""L413001150"", ""L413001140"", ""L413001080"", ""L413001070"", ""L413002550""]",S413000040,S413000800,Tbb15b9aaf,202505190001,TW_000000001
D8e4080bd3,1748473927922,51,req-2912,[2025053000005],No Station Name,No Station Name,1,202505301100,202505301111,"[""L186001850"", ""L186002390"", ""L186002770"", ""L186001840"", ""L186001830"", ""L186001860"", ""L186001870"", ""L186002420"", ""L186001510"", ""L186001180"", ""L186001170"", ""L186001100"", ""L186001900"", ""L186001890"", ""L186001880"", ""L186002410"", ""L186002400"", ""L186001140"", ""L186000970"", ""L186001800"", ""L186002380"", ""L186002220"", ""L186001790"", ""L186001780"", ""L186001770"", ""L186001760"", ""L186001750"", ""L186001740"", ""L186002360"", ""L186000010"", ""L186000020"", ""L186001730"", ""L186001720"", ""L186002210"", ""L186000030"", ""L186000040"", ""L186002340"", ""L186002690"", ""L186002680"", ""L186002320"", ""L186002790"", ""L186000050"", ""L186002820"", ""L186002310"", ""L186001710"", ""L186002300"", ""L186002480"", ""L186002500"", ""L186002760"", ""L186000360"", ""L186000370"", ""L186000380"", ""L186000390"", ""L186000980"", ""L186002160""]",S186000470,S186000040,T9b84f6f79,202505300001,TW_000000007
D8e4a76bd5,1750721530304,766,req-5354,[2025062500017],No Station Name,No Station Name,1,202506251330,202506251345,"[""L186001130"", ""L186002050"", ""L186002530"", ""L186001080"", ""L186002840"", ""L186002850"", ""L186002860"", ""L186001910"", ""L186001940"", ""L186001230"", ""L186001170"", ""L186001100"", ""L186001900"", ""L186001890"", ""L186001880"", ""L186002410"", ""L186002400"", ""L186001140"", ""L186000970"", ""L186001800"", ""L186002380"", ""L186002220"", ""L186001790"", ""L186001780"", ""L186001770"", ""L186001760"", ""L186001750"", ""L186001740"", ""L186002360"", ""L186000010"", ""L186000020"", ""L186001730"", ""L186001720"", ""L186002210"", ""L186000030"", ""L186000040"", ""L186002340"", ""L186002690"", ""L186002680"", ""L186002320"", ""L186002790"", ""L186000050"", ""L186002820"", ""L186002310"", ""L186001710"", ""L186002300"", ""L186002480"", ""L186002500"", ""L186002760"", ""L186000360"", ""L186000370"", ""L186000380"", ""L186000390"", ""L186000980"", ""L186002160""]",S186000620,S186000200,T591e3b528,202506250004,TW_000000008
D8e4ec7887,1753495504420,350,req-8703,[2025072700023],No Station Name,No Station Name,1,202507271130,202507271136,"[""L413004390"", ""L413003760"", ""L413004410"", ""L413004430"", ""L413003790"", ""L413003440"", ""L413001760"", ""L413003850"", ""L413005200"", ""L413005180"", ""L413003840"", ""L413002370"", ""L413002340"", ""L413000530"", ""L413001250"", ""L413004930"", ""L413000650"", ""L413001240"", ""L413001230"", ""L413004950"", ""L413001210"", ""L413004970"", ""L413001190"", ""L413005000"", ""L413004990"", ""L413000680"", ""L413000170"", ""L413005030"", ""L413001150"", ""L413001140"", ""L413001080"", ""L413001070"", ""L413000790"", ""L413002580""]",S413000100,S413000900,T50d5e894a,202507270004,TW_000000001
D8e6796cbb,1749954427508,301,req-4157,[2025061600026],No Station Name,No Station Name,1,202506161200,202506161205,"[""L413003190"", ""L413003000"", ""L413003010"", ""L413003390"", ""L413003150"", ""L413003180"", ""L413001860"", ""L413003970"", ""L413003980"", ""L413001840"", ""L413001850"", ""L413001880"", ""L413003990"", ""L413001900"", ""L413001930"", ""L413004000"", ""L413004050"", ""L413004070"", ""L413004030"", ""L413004090"", ""L413001950"", ""L413001990"", ""L413004110"", ""L413004160"", ""L413004180"", ""L413004200"", ""L413004220"", ""L413004240"", ""L413004260"", ""L413002010"", ""L413004300"", ""L413004310"", ""L413002030"", ""L413002050"", ""L413004340"", ""L413002070"", ""L413004360"", ""L413002090"", ""L413001780""]",S413001220,S413000090,Te1304eedf,202506160002,TW_000000003
D8eea6d2ac,1753418287487,283,req-8591,[2025072600032],No Station Name,No Station Name,1,202507261400,202507261407,"[""L186000740"", ""L186002180"", ""L186002200"", ""L186002190"", ""L186000210"", ""L186000960"", ""L186002350"", ""L186001460"", ""L186001440"", ""L186002370"", ""L186001820"", ""L186001810"", ""L186001540"", ""L186001430"", ""L186001850"", ""L186002390"", ""L186002770"", ""L186001840"", ""L186001830"", ""L186001860"", ""L186001870"", ""L186002420"", ""L186001510"", ""L186001570"", ""L186001580"", ""L186001930"", ""L186002430"", ""L186001340"", ""L186001370"", ""L186001950"", ""L186001970"", ""L186001600""]",S186000090,S186000860,Tcddef623d,202507260005,TW_000000011
D8f36cc2cb,1751418307485,234,req-5111,[2025070200011],No Station Name,No Station Name,2,202507021014,202507021017,"[""L413003790"", ""L413003440"", ""L413003460"", ""L413003480"", ""L413004450"", ""L413003730"", ""L413004470"", ""L413003710"", ""L413003690"", ""L413004490"", ""L413003670"", ""L413004510"", ""L413003510""]",S413000290,S413000360,Td09ac4188,202507020001,TW_000000003
D8f4ddc6a2,1746087301225,375,req-1707,[2025050200038],No Station Name,No Station Name,1,202505021800,202505021807,"[""L186000890"", ""L186000880"", ""L186000920"", ""L186000900"", ""L186002630"", ""L186000350"", ""L186000080"", ""L186000090"", ""L186002600""]",S186001380,S186000980,T9509dd1d2,202505020005,TW_000000011
D8f51e2e99,1747614970365,308,req-4100,[2025052000008],No Station Name,No Station Name,1,202505202130,202505202140,"[""L186001040"", ""L186000740"", ""L186002180"", ""L186002200"", ""L186002190"", ""L186000210"", ""L186000510"", ""L186000010"", ""L186000020"", ""L186001730"", ""L186001720"", ""L186002210"", ""L186000030"", ""L186000040"", ""L186002340"", ""L186002690"", ""L186002680"", ""L186002320"", ""L186002790"", ""L186000050"", ""L186002820"", ""L186002310"", ""L186001710"", ""L186002300"", ""L186002480"", ""L186002500"", ""L186002760"", ""L186000360"", ""L186000370"", ""L186000380"", ""L186000390"", ""L186003530"", ""L186000140"", ""L186002610""]",S186000760,S186000060,Tf30ab62c8,202505200001,TW_000000011
D8f5dfc11f,1748046009323,529,req-4791,[2025052500011],No Station Name,No Station Name,1,202505252100,202505252107,"[""L413003660"", ""L413003400"", ""L413004530"", ""L413003500"", ""L413002480"", ""L413001730"", ""L413002460"", ""L413002450"", ""L413002440"", ""L413004760"", ""L413003880"", ""L413004740"", ""L413000860"", ""L413005060"", ""L413000890"", ""L413005070"", ""L413000910"", ""L413000940"", ""L413005100"", ""L413000950"", ""L413000960"", ""L413000600"", ""L413005120"", ""L413000980"", ""L413000470"", ""L413001000"", ""L413001030"", ""L413003820"", ""L413001050"", ""L413000450"", ""L413003930"", ""L413004120"", ""L413001990"", ""L413004110"", ""L413004160"", ""L413004180"", ""L413004200""]",S413000230,S413000050,Tf0d11e186,202505250002,TW_000000002
D8f89bda94,1747185907465,777,req-3415,[2025051500008],No Station Name,No Station Name,1,202505151100,202505151105,"[""L186000370"", ""L186000380"", ""L186000390"", ""L186000980"", ""L186002160""]",S186001090,S186000190,T20028d5d9,202505150001,TW_000000007
D8f8f522f1,1745542740793,366,req-0806,[2025042600026],No Station Name,No Station Name,1,202504261800,202504261807,"[""L186002720"", ""L186000670"", ""L186002140"", ""L186002110"", ""L186000450"", ""L186000460"", ""L186001020"", ""L186000990"", ""L186002270""]",S186000960,S186000200,Tb612c7c67,202504260004,TW_000000010
D8fa0b0bd8,1752538082730,609,req-7195,[2025071600014],No Station Name,No Station Name,1,202507161930,202507161935,"[""L413000640"", ""L413004730"", ""L413000670"", ""L413004750"", ""L413000700"", ""L413000690"", ""L413001180"", ""L413004980"", ""L413001200"", ""L413005010"", ""L413004960"", ""L413001220"", ""L413004940"", ""L413000660"", ""L413004920"", ""L413000520"", ""L413001270"", ""L413004910"", ""L413001280"", ""L413001310"", ""L413001330"", ""L413004890"", ""L413001350"", ""L413000500"", ""L413004850"", ""L413000370"", ""L413002020"", ""L413002000""]",S413001190,S413000140,Ta9dc0baaa,202507160002,TW_000000001
D8fa19c80f,1747882323062,804,req-4538,[2025052200056],No Station Name,No Station Name,2,202505221205,202505221219,"[""L186000080"", ""L186000090"", ""L186002600"", ""L186000100"", ""L186002720"", ""L186000670"", ""L186002140"", ""L186002110"", ""L186000450"", ""L186000460"", ""L186001020"", ""L186000990"", ""L186002270"", ""L186001010"", ""L186000200"", ""L186002490"", ""L186002470"", ""L186002290"", ""L186000770"", ""L186000780"", ""L186002810"", ""L186002800"", ""L186002740"", ""L186001030"", ""L186002330"", ""L186001040"", ""L186000740"", ""L186002180"", ""L186002200"", ""L186002190"", ""L186000210"", ""L186000960"", ""L186002350"", ""L186001460"", ""L186001440"", ""L186002370"", ""L186001820"", ""L186001810"", ""L186001540"", ""L186001430"", ""L186001850"", ""L186002390"", ""L186002770"", ""L186001840"", ""L186001830"", ""L186001860"", ""L186001870"", ""L186002420"", ""L186001510"", ""L186001180"", ""L186001170"", ""L186001100"", ""L186001900"", ""L186001890"", ""L186001880"", ""L186002410"", ""L186002400"", ""L186001140"", ""L186000970"", ""L186001800"", ""L186002380""]",S186000020,S186000290,T435d1a155,202505220007,TW_000000011
D8ff0a7ec4,1747437806754,415,req-3815,[2025051800008],No Station Name,No Station Name,1,202505181130,202505181134,"[""L413002670"", ""L413003530"", ""L413003560"", ""L413004610"", ""L413003590"", ""L413004600"", ""L413003610"", ""L413003620"", ""L413004580"", ""L413003630"", ""L413003640"", ""L413003650"", ""L413003660"", ""L413003400"", ""L413004530"", ""L413003500"", ""L413003680"", ""L413004520"", ""L413003700"", ""L413004500"", ""L413003720"", ""L413003740"", ""L413004480"", ""L413003750"", ""L413003490"", ""L413004460"", ""L413003470""]",S413000920,S413000280,T6876009dc,202505180001,TW_000000001
D90162863f,1745191265719,127,req-0235,[2025042100123],No Station Name,No Station Name,2,202504210827,202504210831,"[""L413001200"", ""L413005010"", ""L413004960"", ""L413001220"", ""L413004940"", ""L413000660"", ""L413004920"", ""L413000520"", ""L413002340"", ""L413000530"", ""L413001250"", ""L413004930"", ""L413000650"", ""L413001240"", ""L413001230"", ""L413004950"", ""L413001210"", ""L413004970"", ""L413001190"", ""L413005000"", ""L413004990"", ""L413000680"", ""L413000170""]",S413000960,S413001100,T5db9e4511,202504210011,TW_000000003
D904a071d7,1750385710735,77,req-4821,[2025062100017],No Station Name,No Station Name,1,202506212100,202506212104,"[""L413002690"", ""L413002540"", ""L413002560"", ""L413002580"", ""L413000800"", ""L413001130"", ""L413005040"", ""L413001160"", ""L413001170"", ""L413000160"", ""L413005020"", ""L413000690"", ""L413002450"", ""L413000680"", ""L413000170""]",S413000830,S413001100,Tc3c9bda10,202506210002,TW_000000003
D90adeea8d,1746751682413,888,req-2724,[2025051000014],No Station Name,No Station Name,1,202505101630,202505101637,"[""L186002450"", ""L186002030"", ""L186001420"", ""L186002510"", ""L186002520"", ""L186002040"", ""L186001470"", ""L186001220"", ""L186001150"", ""L186001130"", ""L186002050"", ""L186002530"", ""L186001080"", ""L186002840"", ""L186002850"", ""L186002860"", ""L186001910"", ""L186001940"", ""L186001230"", ""L186001170"", ""L186001100"", ""L186001900"", ""L186001890"", ""L186001880"", ""L186002410"", ""L186002400""]",S186000330,S186001310,Ta3cef2615,202505100002,TW_000000011
D90f22edba,1752886688735,80,req-7740,[2025072000017],No Station Name,No Station Name,1,202507202000,202507202007,"[""L413002520"", ""L413002510"", ""L413004640"", ""L413002490"", ""L413004650"", ""L413004670"", ""L413004690"", ""L413004710"", ""L413002950"", ""L413003080"", ""L413003260"", ""L413002850"", ""L413003250"", ""L413001510"", ""L413002970"", ""L413003240"", ""L413003230"", ""L413003220"", ""L413000540"", ""L413000570"", ""L413000580"", ""L413000630"", ""L413000620"", ""L413000860"", ""L413005060"", ""L413000890"", ""L413005070"", ""L413000910"", ""L413000940"", ""L413005100"", ""L413000950"", ""L413000960"", ""L413000600"", ""L413005120"", ""L413000980"", ""L413000470"", ""L413001000"", ""L413001030"", ""L413003820"", ""L413001050"", ""L413001010"", ""L413001060""]",S413000790,S413001140,T67fcd009f,202507200002,TW_000000001
D913a10408,1751518087855,807,req-5295,[2025070400038],No Station Name,No Station Name,1,202507042130,202507042133,"[""L413002250"", ""L413004810"", ""L413004830"", ""L413004790"", ""L413002260"", ""L413002280"", ""L413002300"", ""L413002310"", ""L413002320"", ""L413002350"", ""L413004780"", ""L413002360"", ""L413005210"", ""L413005220"", ""L413005130"", ""L413005180""]",S413001160,S413000410,T02c89ecf6,202507040004,TW_000000003
D9184f7865,1746961085603,418,req-3099,[2025051200035],No Station Name,No Station Name,1,202505122130,202505122140,"[""L186001230"", ""L186001170"", ""L186001100"", ""L186001900"", ""L186001890"", ""L186001880"", ""L186002410"", ""L186002400"", ""L186001140"", ""L186000970"", ""L186001800"", ""L186002380"", ""L186002220"", ""L186001790"", ""L186001780"", ""L186001770"", ""L186001760"", ""L186001750"", ""L186001740"", ""L186002360"", ""L186000010"", ""L186000020"", ""L186001730"", ""L186001720"", ""L186002210"", ""L186000030"", ""L186000040"", ""L186002340"", ""L186002690"", ""L186002680"", ""L186002320"", ""L186002790"", ""L186000050"", ""L186002820"", ""L186002310"", ""L186001710"", ""L186002300"", ""L186002480"", ""L186002500"", ""L186002760"", ""L186000360"", ""L186003240"", ""L186003250"", ""L186000170"", ""L186000230"", ""L186002260"", ""L186002230"", ""L186000240"", ""L186000330"", ""L186000340"", ""L186000840""]",S186000420,S186001080,T4d4d1b210,202505120005,TW_000000011
D9189826d8,1745728742314,651,req-1105,[2025042800026],No Station Name,No Station Name,1,202504281600,202504281605,"[""L413003880"", ""L413004740"", ""L413000860"", ""L413005060"", ""L413000890"", ""L413005070"", ""L413000910"", ""L413000940"", ""L413005100"", ""L413000950"", ""L413000960"", ""L413000600"", ""L413005120"", ""L413000980"", ""L413002250"", ""L413004810"", ""L413004830"", ""L413004790"", ""L413002260"", ""L413002280"", ""L413002300"", ""L413002310"", ""L413002320"", ""L413002350"", ""L413004780"", ""L413002360"", ""L413000520"", ""L413001270"", ""L413004910"", ""L413001280"", ""L413001310"", ""L413001330"", ""L413004890"", ""L413001350"", ""L413000500"", ""L413004850"", ""L413000370"", ""L413002020"", ""L413002000""]",S413000700,S413000140,T7f9d1ed43,202504280001,TW_000000002
